"_id","lat","lon","cat"
"548c621a498eecad7302f0ce",4.829549,45.745197999999995,"Outdoors & Recreation"
"51162648e4b051a0812d5765",4.83262583497,45.7757977313,"Shop & Service"
"50784d09e4b07018b5ab8618",4.88635182381,45.750246918500004,"Residence"
"50fb5d29e4b02fe30e0564c4",4.8348379999999995,45.756881,"Residence"
"4c1c73c201379521931147f3",4.98006667,45.74102587,"College & University"
"5028c039e4b0c80453b3fd10",4.850909,45.766752000000004,"Professional & Other Places"
"50741112e4b088fde93fc5a9",4.91743977794,45.722431212299995,"College & University"
"50a213d1e4b0f0dfd04058f4",4.860539,45.747954,"Professional & Other Places"
"4f81f7d2e4b00d74833d2694",4.853666645440001,45.7506177013,"Professional & Other Places"
"5066164d8055c5663de62257",4.85220193863,45.7845018654,"Professional & Other Places"
"5509a0f4498ef3f6396587fd",4.739528599999999,45.748943100000005,"Shop & Service"
"4ece305c2c5bc3505466f8d0",4.86465108285,45.7345570079,"Professional & Other Places"
"4bc9d9f1fb84c9b6c3b71b3e",4.841730999999999,45.748844,"Arts & Entertainment"
"52021763498ee053c4125ab9",4.85512269765,45.716226444300005,"Shop & Service"
"56a6a42d498e1c36c5245b7a",4.85373425022,45.7666545442,"Professional & Other Places"
"4e78c080d22dc865f11936ad",4.856418,45.785202000000005,"Professional & Other Places"
"4e9fd80393ad3307df4a9156",4.8150379999999995,45.738015999999995,"Shop & Service"
"4c5da71594fd0f470e07cc45",4.82842683792,45.76216406859999,"Nightlife Spot"
"516e3baee4b0631a9371da15",4.806445,45.769478,"Residence"
"4cb57c52589f236a1a6e303d",4.82136734911,45.777788127700006,"Arts & Entertainment"
"4fd0a5ece4b0cdb6e68a9217",4.8231591196800006,45.7537218064,"Professional & Other Places"
"4e67129dd22d12d83a9b80bf",4.88245952804,45.785037350299994,"College & University"
"4d9099f1d4ec8cfab25ba689",4.8496055603,45.7670589442,"Shop & Service"
"4e3bf8281838cb1b82db1038",4.78205673553,45.7641322817,"Shop & Service"
"52977aec498ea202f8b0586c",4.830658435819999,45.7666772492,"Shop & Service"
"53ec64e8498efbdeb4d40bea",4.93615679928,45.7210761233,"Outdoors & Recreation"
"4ed51c8b6c2528aaae620e99",4.8546428615499995,45.7362102754,"Outdoors & Recreation"
"4e269c9e18500b1821ae047e",4.84324336052,45.767418184200004,"Food"
"4e57782cb9935d203cf875fb",4.82167,45.767507,"Shop & Service"
"4ebba2f00aafea6482781589",4.96750720752,45.7123957782,"Shop & Service"
"4fbcfc1be4b00b8de0df120e",4.852405999999999,45.768204,"Professional & Other Places"
"4f3eae76e4b0c6aa6fc543af",4.860636478419999,45.7319044591,"Food"
"5087bd33e4b05e0a940893f0",4.801501,45.768115,"Food"
"53355603498e5a55a8677b75",4.8324620000000005,45.780533,"Travel & Transport"
"4bf7cd2ab182c9b60e41765a",4.83016490936,45.752208333,"Food"
"55853fa8498e657b2f6db290",4.832333,45.767298,"Shop & Service"
"513795e7e4b0dfb1b8346075",4.84810094698,45.7510995879,"Food"
"4f2e4eebe4b083c42821fab8",4.88754824834,45.781848864,"Shop & Service"
"50e21d78e4b0b76a3b7139fd",4.8528720000000005,45.763701,"Residence"
"51e80d93498e11c863cc6a0a",4.8378559999999995,45.747412,"Professional & Other Places"
"4df8ec7d1f6e448ec290ff03",4.8759440000000005,45.76505,"Outdoors & Recreation"
"4e2da0a318387cce068ac770",4.8556325760900005,45.7622407379,"Shop & Service"
"50ef0652e4b011cfd725c168",4.761172581449999,45.783950052200005,"College & University"
"4cceeede54f0b1f7a51325ca",4.851456284519999,45.7980535898,"Outdoors & Recreation"
"53a6054f498ef54d028e8956",4.816669999999999,45.742765000000006,"Nightlife Spot"
"5213ab2c11d228fa298f5d53",4.84178973252,45.757857619300005,"Nightlife Spot"
"50d4e64fe4b0487c2bcaac0a",4.842493,45.766037,"Nightlife Spot"
"4f9d2241e4b03d83ed3fe018",4.867609,45.727105,"Food"
"517fa44fe4b078b6e5507f94",4.826268495430001,45.7519488633,"Food"
"4f715b00e4b099f56dddabcf",4.923261,45.726855,"Professional & Other Places"
"546f8c98498eafa3c150b428",4.83736031739,45.7686658817,"Shop & Service"
"4d015971432f5481ca2bc254",4.829184,45.753644,"Travel & Transport"
"520c9ec111d26438a486d7ac",4.782592922719999,45.7641082485,"Food"
"4bea8291415e20a1e60fe5bb",4.80678148497,45.7815831366,"Food"
"50045027e4b0c123dec9812b",4.931099,45.742298999999996,"Professional & Other Places"
"4f527817e4b063296d0d56cc",4.83503337893,45.768810681400005,"Arts & Entertainment"
"4eaecd9e6c250091a2d012dc",4.828155000000001,45.764573,"Nightlife Spot"
"50c09d54e4b013cc745aa93b",4.834425922059999,45.7689987397,"Shop & Service"
"51ee3b2f498e3497985c841b",4.86531,45.761384,"Travel & Transport"
"519f18e58bbdc10ec1400e2d",4.83072280884,45.7538702409,"Outdoors & Recreation"
"4f5f5891e4b040463da01235",4.849763534709999,45.756172554399996,"Residence"
"561d590b498e859518a5b2c1",4.81648,45.695578999999995,"Travel & Transport"
"4e53de721f6e850d277b6109",4.80279688954,45.778339616400004,"Professional & Other Places"
"50b10878e4b0ed6fa932b857",4.7818760000000005,45.796496999999995,"Travel & Transport"
"4fcfa593e4b01a254a781740",4.82330390539,45.7471868254,"Food"
"51375535e4b0f9c9dba603f4",4.831476,45.756803000000005,"College & University"
"5066bd70e4b02bd343b4701d",4.947970390319999,45.778232574499995,"Shop & Service"
"506e8be8e4b0bb955120a37d",4.835305,45.759675,"Professional & Other Places"
"4e99ba8093ad12dbf0481415",4.82951865058,45.755567893199995,"Shop & Service"
"4f146359e4b0d85e5514e8e5",4.83756744057,45.7713665757,"Shop & Service"
"50be2059e4b027c60bfc1981",4.86808639909,45.7470489116,"Professional & Other Places"
"4dfdd202922e73158cbe0b77",4.863297,45.699853999999995,"Travel & Transport"
"4e7cd48288779810b64721c0",4.829834,45.76925,"Food"
"5121df23e4b0f2db73f6a323",4.86088609695,45.771984100299996,"Professional & Other Places"
"4c9247dd238c6dcb1e1bc755",4.78234239671,45.7866472006,"Outdoors & Recreation"
"5265718111d2f51f73bdb391",4.82908491556,45.7462134579,"Food"
"55b27bc1498e454672fb4df5",4.91961784159,45.7644237037,"Food"
"56c49a30cd10d30a84d7ac82",4.8821775999999995,45.723281799999995,"Shop & Service"
"4e1c2d6dd22de289c0bfa78a",4.824913,45.758571999999994,"Food"
"543d3041498e65a9a13d4611",4.819780452790001,45.7141774199,"Professional & Other Places"
"4e9de486be7beb6ff0123da2",4.8410414595499995,45.749011386099994,"Food"
"4ea1216a30f8b9d5abc9c28f",4.82523594621,45.7452003909,"Professional & Other Places"
"4f9694dde4b01de5725c5614",4.810403551419999,45.721670956400004,"College & University"
"4f212859e4b08ed6b51a8e5e",4.855737,45.761497999999996,"Shop & Service"
"4f0da9e9e4b0b30606b1d60f",4.927427,45.724776,"Professional & Other Places"
"515d302be4b024dcf2a39e5b",4.82803720384,45.7457760641,"Food"
"53f5f7f4498eaf3f627dda8b",4.80708026886,45.7771759033,"Professional & Other Places"
"4ffc5e6fe4b068f8f95fc623",4.94324825271,45.6606950253,"Arts & Entertainment"
"4f58ba17e4b017e9a1984936",4.830881,45.75578,"Shop & Service"
"4f14094ce4b0958ec3ca48ba",4.874571232019999,45.7840317212,"Food"
"51656edee4b0132cf2e49a79",4.878248,45.736773,"Professional & Other Places"
"52f8f3f6498e828c512d37ee",4.842665,45.798232,"Professional & Other Places"
"507405c7e4b08889bf114225",4.832085,45.746219,"College & University"
"4f46aa57e4b0f85d06113911",4.8669885626800005,45.77343635770001,"Food"
"4cef68e412e78eec018f5247",4.90093767643,45.7655770547,"Travel & Transport"
"51e93605498e70006c3a18d3",4.912599687569999,45.705407513000004,"Shop & Service"
"512647b3e4b05af55f00256f",4.8483339999999995,45.759673,"Travel & Transport"
"4feec168e4b066f5080e9ef1",4.92931831497,45.7482674499,"Shop & Service"
"4ea047a0cc21b2fa8eb19717",4.73591671753,45.7832108924,"Food"
"569fc425498e3ed89c542197",4.844741,45.767958,"Shop & Service"
"548c3008498e656189371585",4.83841733465,45.7478810166,"Shop & Service"
"51ddbf4f498e97e6b1210e35",4.830498,45.784537,"Food"
"51e9d374498e6e88530d1122",4.880406,45.769193,"Travel & Transport"
"4d665c894bfb2d431f1a3fb4",4.91758046553,45.7362660746,"Food"
"4e947da261afe52cf3aebc33",4.85794625582,45.7426302555,"Outdoors & Recreation"
"4d22fea86e8c3704b08510a0",4.812767,45.787732,"Professional & Other Places"
"4e300c1f1838f1c552cb2c51",4.83403928889,45.7617087889,"Arts & Entertainment"
"5141eac9e4b0772d327a001b",4.834828,45.77551,"Food"
"5065e565e4b060f82a8c385d",4.854504,45.767745,"Food"
"54ef52eb498e6540d8a84dd8",4.824883799999999,45.75748170000001,"Shop & Service"
"50641567e4b03558bb135451",4.87606916661,45.741280510699994,"Professional & Other Places"
"503b2802183fa1128b5f13ff",4.88163113594,45.73986973939999,"Residence"
"4fad71b2e4b0ad9c4012a246",4.812106,45.752856,"Outdoors & Recreation"
"4f355234e4b03d9aab1726fe",4.772311,45.742405,"Shop & Service"
"518d27c8498e6814a1151360",4.936106,45.774139,"Professional & Other Places"
